exch_code,commodity,future_year,future_month,strike_price,trade_date,spread_flag,record_id,trade_price,buy_cti1,sell_cti1,net_cti1,buy_cti2,sell_cti2,net_cti2,buy_cti3,sell_cti3,net_cti3,buy_cti4,sell_cti4,net_cti4,total_cti,bracket,put_call,eof
CBOT,BO,2011,N,,20110513,N,D,55920,10,0,10,0,0,0,0,0,0,0,10,-10,20,11a,,X
CBOT,BO,2011,N,,20110513,N,A,55920,10,0,10,0,0,0,0,0,0,0,10,-10,20,11a,,X
CBOT,BO,2011,N,,20110513,N,D,55930,0,0,0,5,0,5,0,0,0,0,0,0,5,11d,,X
CBOT,BO,2011,N,,20110513,N,D,55930,0,0,0,0,5,-5,0,0,0,0,0,0,5,12a,,X
CBOT,BO,2011,N,,20110513,N,A,55930,0,0,0,5,5,0,0,0,0,0,0,0,10,11d12a,,X
CBOT,BO,2011,N,,20110513,N,D,55950,10,0,10,0,10,-10,0,0,0,0,0,0,20,11a,,X
CBOT,BO,2011,N,,20110513,N,A,55950,10,0,10,0,10,-10,0,0,0,0,0,0,20,11a,,X
CBOT,BO,2011,N,,20110513,N,D,56000,70,0,70,20,10,10,0,0,0,10,90,-80,200,11a,,X
CBOT,BO,2011,N,,20110513,N,D,56000,5,0,5,0,10,-10,0,0,0,5,0,5,20,11b,,X
CBOT,BO,2011,N,,20110513,N,D,56000,0,0,0,0,5,-5,0,0,0,0,0,0,5,11c,,X
CBOT,BO,2011,N,,20110513,N,D,56000,0,0,0,5,0,5,0,0,0,0,0,0,5,11d,,X
CBOT,BO,2011,N,,20110513,N,A,56000,75,0,75,25,25,0,0,0,0,15,90,-75,230,11a11b11c11d,,X
CBOT,BO,2011,N,,20110513,Y,D,56000,0,90,-90,70,20,50,0,0,0,0,0,0,180,10a,,X
CBOT,BO,2011,N,,20110513,Y,D,56000,40,0,40,0,0,0,0,0,0,0,0,0,40,10b,,X
CBOT,BO,2011,N,,20110513,Y,D,56000,20,0,20,0,20,-20,0,0,0,330,0,330,370,11a,,X
CBOT,BO,2011,N,,20110513,Y,A,56000,60,90,-30,70,40,30,0,0,0,330,0,330,590,10a10b11a,,X
CBOT,BO,2011,N,,20110513,N,D,56010,0,0,0,4,4,0,0,0,0,0,0,0,8,11d,,X
CBOT,BO,2011,N,,20110513,N,A,56010,0,0,0,4,4,0,0,0,0,0,0,0,8,11d,,X
CBOT,BO,2011,N,,20110513,N,D,56020,9,0,9,7,16,-9,0,0,0,0,0,0,32,09c,,X
CBOT,BO,2011,N,,20110513,N,D,56020,5,0,5,0,5,-5,0,0,0,0,0,0,10,10d,,X
CBOT,BO,2011,N,,20110513,N,A,56020,14,0,14,7,21,-14,0,0,0,0,0,0,42,09c10d,,X
CBOT,BO,2011,N,,20110513,N,D,56030,0,0,0,0,10,-10,10,0,10,0,0,0,20,10d,,X
CBOT,BO,2011,N,,20110513,N,A,56030,0,0,0,0,10,-10,10,0,10,0,0,0,20,10d,,X
CBOT,BO,2011,N,,20110513,N,D,56040,25,0,25,0,25,-25,0,0,0,0,0,0,50,09c,,X
CBOT,BO,2011,N,,20110513,N,D,56040,0,0,0,0,0,0,0,0,0,5,0,5,5,11b,,X
CBOT,BO,2011,N,,20110513,N,D,56040,0,0,0,0,5,-5,0,0,0,0,0,0,5,11c,,X
