exch_code,commodity,future_year,future_month,strike_price,trade_date,spread_flag,record_id,trade_price,buy_cti1,sell_cti1,net_cti1,buy_cti2,sell_cti2,net_cti2,buy_cti3,sell_cti3,net_cti3,buy_cti4,sell_cti4,net_cti4,total_cti,bracket,put_call,eof
CBOT,BC,2011,N,0000058,20110429,N,D,20,5,0,5,0,5,-5,0,0,0,0,0,0,10,10a,C,X
CBOT,BC,2011,N,0000058,20110429,N,D,20,5,0,5,0,5,-5,0,0,0,0,0,0,10,10d,C,X
CBOT,BC,2011,N,0000058,20110429,N,A,20,10,0,10,0,10,-10,0,0,0,0,0,0,20,10a10d,C,X
CBOT,BC,2011,Z,0000070,20110429,N,D,40,2,0,2,0,7,-7,0,0,0,0,0,0,9,09c,C,X
CBOT,BC,2011,Z,0000070,20110429,N,D,40,10,0,10,0,0,0,0,0,0,0,10,-10,20,10a,C,X
CBOT,BC,2011,Z,0000070,20110429,N,D,40,0,0,0,3,3,0,0,0,0,0,0,0,6,10b,C,X
CBOT,BC,2011,Z,0000070,20110429,N,D,40,5,0,5,0,0,0,0,0,0,0,0,0,5,10c,C,X
CBOT,BC,2011,Z,0000070,20110429,N,D,40,0,0,0,0,0,0,0,0,0,10,8,2,18,11d,C,X
CBOT,BC,2011,Z,0000070,20110429,N,D,40,0,2,-2,0,0,0,0,0,0,0,0,0,2,12c,C,X
CBOT,BC,2011,Z,0000070,20110429,N,A,40,17,2,15,3,10,-7,0,0,0,10,18,-8,60,09c10a10b10c11d12c,C,X
CBOT,BO,2011,K,,20110429,Y,D,56430,130,60,70,0,0,0,0,0,0,10,60,-50,260,09c,,X
CBOT,BO,2011,K,,20110429,Y,D,56430,76,121,-45,20,0,20,5,0,5,0,0,0,222,09d,,X
CBOT,BO,2011,K,,20110429,Y,D,56430,75,75,0,0,0,0,0,0,0,0,0,0,150,10a,,X
CBOT,BO,2011,K,,20110429,Y,D,56430,25,25,0,0,0,0,0,0,0,0,0,0,50,10b,,X
CBOT,BO,2011,K,,20110429,Y,A,56430,306,281,25,20,0,20,5,0,5,10,60,-50,682,09c09d10a10b,,X
CBOT,BO,2011,K,,20110429,N,D,56650,0,1,-1,0,0,0,0,0,0,1,0,1,2,09c,,X
CBOT,BO,2011,K,,20110429,N,A,56650,0,1,-1,0,0,0,0,0,0,1,0,1,2,09c,,X
CBOT,BO,2011,K,,20110429,Y,D,56650,0,90,-90,0,0,0,0,0,0,45,0,45,135,09c,,X
CBOT,BO,2011,K,,20110429,Y,D,56650,0,90,-90,0,0,0,27,0,27,63,0,63,180,09d,,X
CBOT,BO,2011,K,,20110429,Y,D,56650,0,0,0,0,0,0,0,0,0,45,0,45,45,10a,,X
CBOT,BO,2011,K,,20110429,Y,D,56650,0,45,-45,0,0,0,45,0,45,0,0,0,90,10d,,X
CBOT,BO,2011,K,,20110429,Y,A,56650,0,225,-225,0,0,0,72,0,72,153,0,153,450,09c09d10a10d,,X
CBOT,BO,2011,K,,20110429,N,D,56750,10,0,10,0,10,-10,0,0,0,0,0,0,20,09d,,X
CBOT,BO,2011,K,,20110429,N,D,56750,10,10,0,0,0,0,0,0,0,0,0,0,20,10b,,X
CBOT,BO,2011,K,,20110429,N,A,56750,20,10,10,0,10,-10,0,0,0,0,0,0,40,09d10b,,X
CBOT,BO,2011,K,,20110429,N,D,56900,0,1,-1,0,0,0,0,0,0,1,0,1,2,10a,,X
CBOT,BO,2011,K,,20110429,N,A,56900,0,1,-1,0,0,0,0,0,0,1,0,1,2,10a,,X
CBOT,BO,2011,K,,20110429,N,D,57790,0,0,0,0,1,-1,0,0,0,1,0,1,2,12b,,X
CBOT,BO,2011,K,,20110429,N,A,57790,0,0,0,0,1,-1,0,0,0,1,0,1,2,12b,,X
CBOT,BO,2011,N,,20110429,Y,D,56890,25,25,0,0,0,0,0,0,0,0,0,0,50,10b,,X
CBOT,BO,2011,N,,20110429,Y,A,56890,25,25,0,0,0,0,0,0,0,0,0,0,50,10b,,X
CBOT,BO,2011,N,,20110429,Y,D,56900,75,75,0,0,0,0,0,0,0,0,0,0,150,10a,,X
CBOT,BO,2011,N,,20110429,Y,A,56900,75,75,0,0,0,0,0,0,0,0,0,0,150,10a,,X
CBOT,BO,2011,N,,20110429,Y,D,56910,60,80,-20,0,0,0,0,0,0,0,0,0,140,09c,,X
CBOT,BO,2011,N,,20110429,Y,D,56910,121,76,45,0,20,-20,0,5,-5,0,0,0,222,09d,,X
CBOT,BO,2011,N,,20110429,Y,A,56910,181,156,25,0,20,-20,0,5,-5,0,0,0,362,09c09d,,X
CBOT,BO,2011,N,,20110429,Y,D,56920,0,50,-50,0,0,0,0,0,0,60,10,50,120,09c,,X
CBOT,BO,2011,N,,20110429,Y,A,56920,0,50,-50,0,0,0,0,0,0,60,10,50,120,09c,,X
CBOT,BO,2011,N,,20110429,Y,D,56930,2,117,-115,181,0,181,0,80,-80,0,0,0,380,09c,,X
CBOT,BO,2011,N,,20110429,Y,D,56930,0,498,-498,697,0,697,0,185,-185,0,0,0,1380,09d,,X
CBOT,BO,2011,N,,20110429,Y,D,56930,0,40,-40,40,0,40,0,0,0,0,0,0,80,10a,,X
CBOT,BO,2011,N,,20110429,Y,D,56930,0,300,-300,400,0,400,0,100,-100,0,0,0,800,11d,,X
CBOT,BO,2011,N,,20110429,Y,D,56930,0,115,-115,200,5,195,19,99,-80,0,0,0,438,12a,,X
CBOT,BO,2011,N,,20110429,Y,D,56930,122,0,122,0,0,0,0,0,0,0,0,0,122,13a,,X
CBOT,BO,2011,N,,20110429,Y,D,56930,80,0,80,0,0,0,0,0,0,0,0,0,80,13c,,X
CBOT,BO,2011,N,,20110429,Y,D,56930,0,0,0,0,0,0,57,0,57,0,0,0,57,13d,,X
CBOT,BO,2011,N,,20110429,Y,D,56930,0,0,0,0,0,0,0,0,0,1,0,1,1,14c,,X
CBOT,BO,2011,N,,20110429,Y,A,56930,204,1070,-866,1518,5,1513,76,464,-388,1,0,1,3338,09c09d10a11d12a13a13c13d14c,,X
CBOT,BO,2011,N,,20110429,N,D,57050,35,0,35,65,100,-35,0,0,0,0,0,0,200,09c,,X
CBOT,BO,2011,N,,20110429,N,A,57050,35,0,35,65,100,-35,0,0,0,0,0,0,200,09c,,X
CBOT,BO,2011,N,,20110429,Y,D,57050,0,0,0,0,0,0,36,0,36,0,0,0,36,11d,,X
CBOT,BO,2011,N,,20110429,Y,D,57050,0,270,-270,180,0,180,54,0,54,0,0,0,504,12a,,X
CBOT,BO,2011,N,,20110429,Y,D,57050,0,180,-180,180,0,180,0,0,0,0,0,0,360,12b,,X
CBOT,BO,2011,N,,20110429,Y,D,57050,0,135,-135,0,0,0,90,0,90,45,0,45,270,12c,,X
CBOT,BO,2011,N,,20110429,Y,D,57050,0,90,-90,0,0,0,90,0,90,0,0,0,180,12d,,X
CBOT,BO,2011,N,,20110429,Y,A,57050,0,675,-675,360,0,360,270,0,270,45,0,45,1350,11d12a12b12c12d,,X
CBOT,BO,2011,N,,20110429,N,D,57060,0,0,0,11,11,0,0,0,0,0,0,0,22,09c,,X
CBOT,BO,2011,N,,20110429,N,A,57060,0,0,0,11,11,0,0,0,0,0,0,0,22,09c,,X
CBOT,BO,2011,N,,20110429,N,D,57070,0,0,0,0,10,-10,0,0,0,10,0,10,20,09c,,X
CBOT,BO,2011,N,,20110429,N,A,57070,0,0,0,0,10,-10,0,0,0,10,0,10,20,09c,,X
CBOT,BO,2011,N,,20110429,N,D,57080,0,15,-15,0,10,-10,0,0,0,25,0,25,50,09c,,X
CBOT,BO,2011,N,,20110429,N,A,57080,0,15,-15,0,10,-10,0,0,0,25,0,25,50,09c,,X
CBOT,BO,2011,N,,20110429,N,D,57100,0,80,-80,75,20,55,0,0,0,25,0,25,200,09c,,X
CBOT,BO,2011,N,,20110429,N,D,57100,0,0,0,15,0,15,0,0,0,0,15,-15,30,10b,,X
CBOT,BO,2011,N,,20110429,N,A,57100,0,80,-80,90,20,70,0,0,0,25,15,10,230,09c10b,,X
CBOT,BO,2011,N,,20110429,N,D,57120,0,7,-7,0,10,-10,0,0,0,17,0,17,34,09c,,X
CBOT,BO,2011,N,,20110429,N,A,57120,0,7,-7,0,10,-10,0,0,0,17,0,17,34,09c,,X
CBOT,BO,2011,N,,20110429,N,D,57130,0,10,-10,0,0,0,0,0,0,10,0,10,20,09c,,X
CBOT,BO,2011,N,,20110429,N,A,57130,0,10,-10,0,0,0,0,0,0,10,0,10,20,09c,,X
CBOT,BO,2011,N,,20110429,Y,D,57150,36,0,36,0,0,0,0,18,-18,0,18,-18,72,09c,,X
CBOT,BO,2011,N,,20110429,Y,A,57150,36,0,36,0,0,0,0,18,-18,0,18,-18,72,09c,,X
CBOT,BO,2011,N,,20110429,Y,D,57190,45,0,45,0,0,0,0,45,-45,0,0,0,90,09c,,X
CBOT,BO,2011,N,,20110429,Y,A,57190,45,0,45,0,0,0,0,45,-45,0,0,0,90,09c,,X
CBOT,BO,2011,N,,20110429,N,D,57200,20,0,20,4,1,3,0,0,0,10,33,-23,68,09c,,X
CBOT,BO,2011,N,,20110429,N,D,57200,1,0,1,6,10,-4,0,6,-6,0,1,-1,24,10a,,X
CBOT,BO,2011,N,,20110429,N,D,57200,0,0,0,0,0,0,10,0,10,0,0,0,10,10b,,X
CBOT,BO,2011,N,,20110429,N,D,57200,0,0,0,0,0,0,0,1,-1,1,0,1,2,11a,,X
CBOT,BO,2011,N,,20110429,N,A,57200,21,0,21,10,11,-1,10,7,3,11,34,-23,104,09c10a10b11a,,X
CBOT,BO,2011,N,,20110429,Y,D,57210,0,18,-18,0,0,0,18,0,18,0,0,0,36,10b,,X
CBOT,BO,2011,N,,20110429,Y,A,57210,0,18,-18,0,0,0,18,0,18,0,0,0,36,10b,,X
CBOT,BO,2011,N,,20110429,Y,D,57220,0,63,-63,0,0,0,0,0,0,63,0,63,126,11c,,X
CBOT,BO,2011,N,,20110429,Y,A,57220,0,63,-63,0,0,0,0,0,0,63,0,63,126,11c,,X
CBOT,BO,2011,N,,20110429,N,D,57230,0,6,-6,6,0,6,0,0,0,0,0,0,12,09c,,X
CBOT,BO,2011,N,,20110429,N,A,57230,0,6,-6,6,0,6,0,0,0,0,0,0,12,09c,,X
CBOT,BO,2011,N,,20110429,Y,D,57230,63,0,63,0,63,-63,0,0,0,0,0,0,126,09c,,X
CBOT,BO,2011,N,,20110429,Y,A,57230,63,0,63,0,63,-63,0,0,0,0,0,0,126,09c,,X
CBOT,BO,2011,N,,20110429,N,D,57250,10,0,10,0,10,-10,0,0,0,0,0,0,20,10a,,X
CBOT,BO,2011,N,,20110429,N,A,57250,10,0,10,0,10,-10,0,0,0,0,0,0,20,10a,,X
CBOT,BO,2011,N,,20110429,N,D,57280,0,13,-13,13,0,13,0,0,0,0,0,0,26,10b,,X
CBOT,BO,2011,N,,20110429,N,A,57280,0,13,-13,13,0,13,0,0,0,0,0,0,26,10b,,X
CBOT,BO,2011,N,,20110429,N,D,57300,5,0,5,5,10,-5,0,0,0,0,0,0,20,10a,,X
CBOT,BO,2011,N,,20110429,N,D,57300,0,4,-4,0,2,-2,0,0,0,6,0,6,12,10b,,X
CBOT,BO,2011,N,,20110429,N,D,57300,0,0,0,0,8,-8,0,0,0,0,0,0,8,10d,,X
CBOT,BO,2011,N,,20110429,N,D,57300,0,0,0,8,0,8,0,0,0,0,0,0,8,11c,,X
CBOT,BO,2011,N,,20110429,N,A,57300,5,4,1,13,20,-7,0,0,0,6,0,6,48,10a10b10d11c,,X
CBOT,BO,2011,N,,20110429,Y,D,57320,72,0,72,0,90,-90,18,0,18,0,0,0,180,09c,,X
CBOT,BO,2011,N,,20110429,Y,A,57320,72,0,72,0,90,-90,18,0,18,0,0,0,180,09c,,X
CBOT,BO,2011,N,,20110429,N,D,57330,0,0,0,2,0,2,0,0,0,0,0,0,2,10a,,X
CBOT,BO,2011,N,,20110429,N,D,57330,0,2,-2,0,0,0,0,0,0,0,0,0,2,10b,,X
CBOT,BO,2011,N,,20110429,N,D,57330,0,0,0,18,18,0,0,0,0,0,0,0,36,11b,,X
CBOT,BO,2011,N,,20110429,N,A,57330,0,2,-2,20,18,2,0,0,0,0,0,0,40,10a10b11b,,X
CBOT,BO,2011,N,,20110429,N,D,57340,0,0,0,9,0,9,0,0,0,0,0,0,9,10a,,X
CBOT,BO,2011,N,,20110429,N,D,57340,0,9,-9,0,0,0,0,0,0,0,0,0,9,10b,,X
CBOT,BO,2011,N,,20110429,N,A,57340,0,9,-9,9,0,9,0,0,0,0,0,0,18,10a10b,,X
CBOT,BO,2011,N,,20110429,Y,D,57350,3,0,3,15,21,-6,3,0,3,0,0,0,42,11d,,X
CBOT,BO,2011,N,,20110429,Y,A,57350,3,0,3,15,21,-6,3,0,3,0,0,0,42,11d,,X
CBOT,BO,2011,N,,20110429,N,D,57370,0,0,0,7,7,0,0,0,0,0,0,0,14,10a,,X
CBOT,BO,2011,N,,20110429,N,A,57370,0,0,0,7,7,0,0,0,0,0,0,0,14,10a,,X
CBOT,BO,2011,N,,20110429,N,D,57380,0,0,0,0,6,-6,0,0,0,6,0,6,12,10a,,X
