exch_code,commodity,future_year,future_month,strike_price,trade_date,spread_flag,record_id,trade_price,buy_cti1,sell_cti1,net_cti1,buy_cti2,sell_cti2,net_cti2,buy_cti3,sell_cti3,net_cti3,buy_cti4,sell_cti4,net_cti4,total_cti,bracket,put_call,eof
CBOT,BO,2011,K,,20110510,Y,D,58010,18,0,18,0,0,0,0,0,0,0,18,-18,36,13a,,X
CBOT,BO,2011,K,,20110510,Y,A,58010,18,0,18,0,0,0,0,0,0,0,18,-18,36,13a,,X
CBOT,BO,2011,N,,20110510,Y,D,56290,0,30,-30,30,0,30,0,0,0,0,0,0,60,09d,,X
CBOT,BO,2011,N,,20110510,Y,D,56290,0,70,-70,0,0,0,70,0,70,0,0,0,140,10a,,X
CBOT,BO,2011,N,,20110510,Y,D,56290,5,20,-15,0,0,0,15,0,15,0,0,0,40,10c,,X
CBOT,BO,2011,N,,20110510,Y,D,56290,2,10,-8,0,10,-10,20,0,20,0,2,-2,44,10d,,X
CBOT,BO,2011,N,,20110510,Y,D,56290,5,20,-15,0,0,0,20,0,20,0,5,-5,50,11a,,X
CBOT,BO,2011,N,,20110510,Y,D,56290,0,20,-20,0,0,0,20,0,20,0,0,0,40,11b,,X
CBOT,BO,2011,N,,20110510,Y,D,56290,0,0,0,200,100,100,0,0,0,0,100,-100,400,11d,,X
CBOT,BO,2011,N,,20110510,Y,D,56290,119,5,114,209,0,209,9,0,9,0,93,-93,435,13a,,X
CBOT,BO,2011,N,,20110510,Y,D,56290,0,210,-210,210,0,210,0,0,0,0,0,0,420,14b,,X
CBOT,BO,2011,N,,20110510,Y,A,56290,131,385,-254,649,110,539,154,0,154,0,200,-200,1629,09d10a10c10d11a11b11d13a14b,,X
CBOT,BO,2011,N,,20110510,Y,D,56400,0,9,-9,0,0,0,9,0,9,0,0,0,18,10a,,X
CBOT,BO,2011,N,,20110510,Y,D,56400,0,27,-27,0,0,0,27,0,27,0,0,0,54,10c,,X
CBOT,BO,2011,N,,20110510,Y,D,56400,46,0,46,0,0,0,0,0,0,0,46,-46,92,11b,,X
CBOT,BO,2011,N,,20110510,Y,A,56400,46,36,10,0,0,0,36,0,36,0,46,-46,164,10a10c11b,,X
CBOT,BO,2011,N,,20110510,N,D,56450,0,10,-10,20,10,10,0,0,0,0,0,0,40,09c,,X
CBOT,BO,2011,N,,20110510,N,A,56450,0,10,-10,20,10,10,0,0,0,0,0,0,40,09c,,X
CBOT,BO,2011,N,,20110510,N,D,56470,0,2,-2,2,0,2,0,0,0,0,0,0,4,09c,,X
CBOT,BO,2011,N,,20110510,N,A,56470,0,2,-2,2,0,2,0,0,0,0,0,0,4,09c,,X
CBOT,BO,2011,N,,20110510,N,D,56480,5,0,5,0,10,-10,0,0,0,0,0,0,15,09c,,X
CBOT,BO,2011,N,,20110510,N,D,56480,0,0,0,0,0,0,0,0,0,5,0,5,5,09d,,X
CBOT,BO,2011,N,,20110510,N,A,56480,5,0,5,0,10,-10,0,0,0,5,0,5,20,09c09d,,X
CBOT,BO,2011,N,,20110510,N,D,56500,5,5,0,10,10,0,0,0,0,0,0,0,30,09c,,X
CBOT,BO,2011,N,,20110510,N,D,56500,0,10,-10,20,10,10,0,0,0,0,0,0,40,10a,,X
CBOT,BO,2011,N,,20110510,N,A,56500,5,15,-10,30,20,10,0,0,0,0,0,0,70,09c10a,,X
CBOT,BO,2011,N,,20110510,N,D,56510,13,0,13,12,25,-13,0,0,0,0,0,0,50,09c,,X
CBOT,BO,2011,N,,20110510,N,A,56510,13,0,13,12,25,-13,0,0,0,0,0,0,50,09c,,X
CBOT,BO,2011,N,,20110510,N,D,56550,0,20,-20,20,0,20,0,0,0,0,0,0,40,09c,,X
CBOT,BO,2011,N,,20110510,N,A,56550,0,20,-20,20,0,20,0,0,0,0,0,0,40,09c,,X
CBOT,BO,2011,N,,20110510,N,D,56600,0,1,-1,0,1,-1,0,0,0,3,1,2,6,09c,,X
CBOT,BO,2011,N,,20110510,N,D,56600,0,0,0,20,0,20,0,20,-20,0,0,0,40,10b,,X
CBOT,BO,2011,N,,20110510,N,A,56600,0,1,-1,20,1,19,0,20,-20,3,1,2,46,09c10b,,X
CBOT,BO,2011,N,,20110510,N,D,56650,0,20,-20,40,20,20,0,0,0,0,0,0,80,09d,,X
CBOT,BO,2011,N,,20110510,N,A,56650,0,20,-20,40,20,20,0,0,0,0,0,0,80,09d,,X
CBOT,BO,2011,N,,20110510,N,D,56690,9,0,9,0,9,-9,0,0,0,0,0,0,18,09d,,X
CBOT,BO,2011,N,,20110510,N,A,56690,9,0,9,0,9,-9,0,0,0,0,0,0,18,09d,,X
CBOT,BO,2011,N,,20110510,Y,D,56710,0,18,-18,0,0,0,18,0,18,0,0,0,36,10d,,X
CBOT,BO,2011,N,,20110510,Y,A,56710,0,18,-18,0,0,0,18,0,18,0,0,0,36,10d,,X
CBOT,BO,2011,N,,20110510,N,D,56730,0,5,-5,0,0,0,0,0,0,0,0,0,5,09c,,X
CBOT,BO,2011,N,,20110510,N,D,56730,5,0,5,0,0,0,0,0,0,0,0,0,5,09d,,X
CBOT,BO,2011,N,,20110510,N,A,56730,5,5,0,0,0,0,0,0,0,0,0,0,10,09c09d,,X
CBOT,BO,2011,N,,20110510,N,D,56740,0,0,0,24,24,0,0,0,0,0,0,0,48,09d,,X
CBOT,BO,2011,N,,20110510,N,A,56740,0,0,0,24,24,0,0,0,0,0,0,0,48,09d,,X
CBOT,BO,2011,N,,20110510,N,D,56750,0,0,0,2,2,0,0,0,0,0,0,0,4,13a,,X
CBOT,BO,2011,N,,20110510,N,D,56750,0,33,-33,26,0,26,0,3,-3,10,0,10,72,13d,,X
CBOT,BO,2011,N,,20110510,N,D,56750,0,12,-12,7,0,7,0,0,0,5,0,5,24,14a,,X
CBOT,BO,2011,N,,20110510,N,A,56750,0,45,-45,35,2,33,0,3,-3,15,0,15,100,13a13d14a,,X
CBOT,BO,2011,N,,20110510,N,D,56780,10,10,0,0,0,0,0,0,0,0,0,0,20,13a,,X
CBOT,BO,2011,N,,20110510,N,D,56780,6,6,0,0,0,0,0,9,-9,18,9,9,48,13c,,X
CBOT,BO,2011,N,,20110510,N,D,56780,0,0,0,56,0,56,0,6,-6,0,50,-50,112,13d,,X
CBOT,BO,2011,N,,20110510,N,D,56780,0,0,0,0,0,0,0,0,0,62,62,0,124,14a,,X
CBOT,BO,2011,N,,20110510,N,A,56780,16,16,0,56,0,56,0,15,-15,80,121,-41,304,13a13c13d14a,,X
CBOT,BO,2011,N,,20110510,N,D,56790,5,0,5,5,10,-5,0,0,0,0,0,0,20,10a,,X
CBOT,BO,2011,N,,20110510,N,D,56790,19,0,19,0,10,-10,0,9,-9,0,0,0,38,13c,,X
CBOT,BO,2011,N,,20110510,N,A,56790,24,0,24,5,20,-15,0,9,-9,0,0,0,58,10a13c,,X
CBOT,BO,2011,N,,20110510,N,D,56800,0,30,-30,50,20,30,0,0,0,0,0,0,100,09d,,X
CBOT,BO,2011,N,,20110510,N,D,56800,14,25,-11,50,9,41,0,5,-5,20,0,20,123,13a,,X
CBOT,BO,2011,N,,20110510,N,D,56800,0,0,0,0,0,0,0,0,0,1,1,0,2,13b,,X
CBOT,BO,2011,N,,20110510,N,D,56800,0,25,-25,2,0,2,0,0,0,23,0,23,50,13c,,X
CBOT,BO,2011,N,,20110510,N,D,56800,0,0,0,0,0,0,0,0,0,6,1,5,7,13d,,X
CBOT,BO,2011,N,,20110510,N,D,56800,0,13,-13,15,125,-110,0,0,0,92,19,73,264,14a,,X
CBOT,BO,2011,N,,20110510,N,D,56800,0,0,0,0,0,0,0,0,0,27,27,0,54,14d,,X
CBOT,BO,2011,N,,20110510,N,A,56800,14,93,-79,117,154,-37,0,5,-5,169,48,121,600,09d13a13b13c13d14a14d,,X
CBOT,BO,2011,N,,20110510,Y,D,56800,0,0,0,0,0,0,0,0,0,5,120,-115,125,13a,,X
CBOT,BO,2011,N,,20110510,Y,D,56800,0,0,0,0,0,0,0,0,0,0,30,-30,30,13b,,X
CBOT,BO,2011,N,,20110510,Y,D,56800,0,0,0,0,0,0,0,0,0,0,76,-76,76,13c,,X
