exch_code,commodity,future_year,future_month,strike_price,trade_date,spread_flag,record_id,trade_price,buy_cti1,sell_cti1,net_cti1,buy_cti2,sell_cti2,net_cti2,buy_cti3,sell_cti3,net_cti3,buy_cti4,sell_cti4,net_cti4,total_cti,bracket,put_call,eof
CBOT,BO,2011,K,,20110426,Y,D,58210,0,132,-132,0,50,-50,0,200,-200,250,0,250,632,13a,,X
CBOT,BO,2011,K,,20110426,Y,A,58210,399,666,-267,40,283,-243,74,804,-730,1638,0,1638,3904,09c09d10a10b11b12a12d13a,,X
CBOT,BO,2011,N,,20110426,N,D,58400,0,30,-30,50,20,30,0,0,0,0,0,0,100,12d,,X
CBOT,BO,2011,N,,20110426,N,A,58400,0,30,-30,50,20,30,0,0,0,0,0,0,100,12d,,X
CBOT,BO,2011,N,,20110426,N,D,58450,10,0,10,50,60,-10,0,0,0,0,0,0,120,09c,,X
CBOT,BO,2011,N,,20110426,N,D,58450,0,10,-10,0,15,-15,0,0,0,25,0,25,50,12c,,X
CBOT,BO,2011,N,,20110426,N,A,58450,10,10,0,50,75,-25,0,0,0,25,0,25,170,09c12c,,X
CBOT,BO,2011,N,,20110426,Y,D,58450,0,19,-19,0,92,-92,0,0,0,111,0,111,222,13a,,X
CBOT,BO,2011,N,,20110426,Y,A,58450,0,19,-19,0,92,-92,0,0,0,111,0,111,222,13a,,X
CBOT,BO,2011,N,,20110426,N,D,58470,0,19,-19,19,0,19,0,0,0,0,0,0,38,13a,,X
CBOT,BO,2011,N,,20110426,N,A,58470,0,19,-19,19,0,19,0,0,0,0,0,0,38,13a,,X
CBOT,BO,2011,N,,20110426,N,D,58480,0,25,-25,0,0,0,0,0,0,25,0,25,50,12c,,X
CBOT,BO,2011,N,,20110426,N,A,58480,0,25,-25,0,0,0,0,0,0,25,0,25,50,12c,,X
CBOT,BO,2011,N,,20110426,N,D,58500,40,0,40,0,40,-40,0,0,0,0,0,0,80,09c,,X
CBOT,BO,2011,N,,20110426,N,D,58500,0,25,-25,0,0,0,0,0,0,0,0,0,25,11b,,X
CBOT,BO,2011,N,,20110426,N,D,58500,0,0,0,0,0,0,0,0,0,25,0,25,25,12b,,X
CBOT,BO,2011,N,,20110426,N,D,58500,0,15,-15,0,10,-10,0,0,0,25,0,25,50,12c,,X
CBOT,BO,2011,N,,20110426,N,A,58500,40,40,0,0,50,-50,0,0,0,50,0,50,180,09c11b12b12c,,X
CBOT,BO,2011,N,,20110426,Y,D,58500,70,0,70,0,0,0,0,0,0,0,70,-70,140,11b,,X
CBOT,BO,2011,N,,20110426,Y,A,58500,70,0,70,0,0,0,0,0,0,0,70,-70,140,11b,,X
CBOT,BO,2011,N,,20110426,N,D,58520,0,0,0,7,7,0,0,0,0,0,0,0,14,11b,,X
CBOT,BO,2011,N,,20110426,N,D,58520,0,0,0,0,10,-10,0,0,0,10,0,10,20,12c,,X
CBOT,BO,2011,N,,20110426,N,A,58520,0,0,0,7,17,-10,0,0,0,10,0,10,34,11b12c,,X
CBOT,BO,2011,N,,20110426,Y,D,58520,9,9,0,0,0,0,0,0,0,0,0,0,18,13a,,X
CBOT,BO,2011,N,,20110426,Y,A,58520,9,9,0,0,0,0,0,0,0,0,0,0,18,13a,,X
CBOT,BO,2011,N,,20110426,N,D,58530,0,5,-5,0,0,0,5,0,5,0,0,0,10,11c,,X
CBOT,BO,2011,N,,20110426,N,D,58530,0,0,0,0,0,0,0,0,0,40,0,40,40,13a,,X
CBOT,BO,2011,N,,20110426,N,D,58530,0,40,-40,0,0,0,0,0,0,0,0,0,40,13b,,X
CBOT,BO,2011,N,,20110426,N,A,58530,0,45,-45,0,0,0,5,0,5,40,0,40,90,11c13a13b,,X
CBOT,BO,2011,N,,20110426,N,D,58540,0,15,-15,0,0,0,0,0,0,15,0,15,30,12c,,X
CBOT,BO,2011,N,,20110426,N,D,58540,0,10,-10,0,0,0,0,0,0,10,0,10,20,13a,,X
CBOT,BO,2011,N,,20110426,N,A,58540,0,25,-25,0,0,0,0,0,0,25,0,25,50,12c13a,,X
CBOT,BO,2011,N,,20110426,N,D,58550,0,17,-17,20,3,17,0,0,0,0,0,0,40,09c,,X
CBOT,BO,2011,N,,20110426,N,D,58550,0,0,0,31,31,0,0,0,0,0,0,0,62,11b,,X
CBOT,BO,2011,N,,20110426,N,D,58550,0,50,-50,0,0,0,0,0,0,50,0,50,100,13a,,X
CBOT,BO,2011,N,,20110426,N,D,58550,0,0,0,0,0,0,0,0,0,21,21,0,42,14b,,X
CBOT,BO,2011,N,,20110426,N,A,58550,0,67,-67,51,34,17,0,0,0,71,21,50,244,09c11b13a14b,,X
CBOT,BO,2011,N,,20110426,N,D,58560,0,0,0,2,2,0,0,0,0,0,0,0,4,11b,,X
CBOT,BO,2011,N,,20110426,N,A,58560,0,0,0,2,2,0,0,0,0,0,0,0,4,11b,,X
CBOT,BO,2011,N,,20110426,Y,D,58560,36,0,36,0,0,0,0,18,-18,0,18,-18,72,11b,,X
CBOT,BO,2011,N,,20110426,Y,A,58560,36,0,36,0,0,0,0,18,-18,0,18,-18,72,11b,,X
CBOT,BO,2011,N,,20110426,N,D,58570,0,23,-23,23,0,23,0,0,0,0,0,0,46,11d,,X
CBOT,BO,2011,N,,20110426,N,A,58570,0,23,-23,23,0,23,0,0,0,0,0,0,46,11d,,X
CBOT,BO,2011,N,,20110426,Y,D,58570,0,0,0,0,19,-19,0,0,0,0,0,0,19,11b,,X
CBOT,BO,2011,N,,20110426,Y,D,58570,0,0,0,0,113,-113,0,0,0,0,0,0,113,13a,,X
CBOT,BO,2011,N,,20110426,Y,A,58570,0,0,0,0,132,-132,0,0,0,0,0,0,132,11b13a,,X
CBOT,BO,2011,N,,20110426,N,D,58580,10,0,10,0,12,-12,0,0,0,2,0,2,24,11b,,X
CBOT,BO,2011,N,,20110426,N,D,58580,11,0,11,0,11,-11,0,0,0,0,0,0,22,14a,,X
CBOT,BO,2011,N,,20110426,N,A,58580,21,0,21,0,23,-23,0,0,0,2,0,2,46,11b14a,,X
CBOT,BO,2011,N,,20110426,Y,D,58580,0,0,0,0,0,0,0,0,0,460,0,460,460,09d,,X
CBOT,BO,2011,N,,20110426,Y,D,58580,0,0,0,0,81,-81,0,0,0,0,0,0,81,11b,,X
CBOT,BO,2011,N,,20110426,Y,A,58580,0,0,0,0,81,-81,0,0,0,460,0,460,541,09d11b,,X
CBOT,BO,2011,N,,20110426,N,D,58590,4,4,0,0,0,0,0,0,0,0,0,0,8,10a,,X
CBOT,BO,2011,N,,20110426,N,A,58590,4,4,0,0,0,0,0,0,0,0,0,0,8,10a,,X
CBOT,BO,2011,N,,20110426,N,D,58600,0,1,-1,3,2,1,0,0,0,0,0,0,6,10d,,X
CBOT,BO,2011,N,,20110426,N,D,58600,0,0,0,0,4,-4,0,0,0,25,21,4,50,13b,,X
CBOT,BO,2011,N,,20110426,N,D,58600,17,4,13,0,6,-6,0,7,-7,0,0,0,34,13c,,X
CBOT,BO,2011,N,,20110426,N,D,58600,30,0,30,18,30,-12,0,18,-18,0,0,0,96,13d,,X
CBOT,BO,2011,N,,20110426,N,D,58600,8,0,8,0,350,-350,0,13,-13,355,0,355,726,14a,,X
CBOT,BO,2011,N,,20110426,N,A,58600,55,5,50,21,392,-371,0,38,-38,380,21,359,912,10d13b13c13d14a,,X
CBOT,BO,2011,N,,20110426,Y,D,58600,0,0,0,114,44,70,0,0,0,0,0,0,158,11b,,X
CBOT,BO,2011,N,,20110426,Y,D,58600,0,15,-15,15,0,15,0,0,0,0,0,0,30,13c,,X
CBOT,BO,2011,N,,20110426,Y,A,58600,0,15,-15,129,44,85,0,0,0,0,0,0,188,11b13c,,X
CBOT,BO,2011,N,,20110426,N,D,58620,2,15,-13,0,5,-5,20,5,15,3,0,3,50,13d,,X
CBOT,BO,2011,N,,20110426,N,D,58620,0,0,0,7,30,-23,20,0,20,11,8,3,76,14a,,X
CBOT,BO,2011,N,,20110426,N,D,58620,0,0,0,0,0,0,0,0,0,157,157,0,314,14b,,X
CBOT,BO,2011,N,,20110426,N,A,58620,2,15,-13,7,35,-28,40,5,35,171,165,6,440,13d14a14b,,X
CBOT,BO,2011,N,,20110426,Y,D,58620,0,0,0,0,0,0,0,0,0,165,93,72,258,13a,,X
CBOT,BO,2011,N,,20110426,Y,A,58620,0,0,0,0,0,0,0,0,0,165,93,72,258,13a,,X
CBOT,BO,2011,N,,20110426,N,D,58630,0,18,-18,18,0,18,0,0,0,0,0,0,36,09c,,X
CBOT,BO,2011,N,,20110426,N,D,58630,0,62,-62,0,0,0,0,0,0,62,0,62,124,14a,,X
CBOT,BO,2011,N,,20110426,N,D,58630,0,0,0,0,0,0,0,0,0,30,30,0,60,14b,,X
CBOT,BO,2011,N,,20110426,N,A,58630,0,80,-80,18,0,18,0,0,0,92,30,62,220,09c14a14b,,X
CBOT,BO,2011,N,,20110426,Y,D,58630,0,0,0,0,0,0,0,0,0,81,0,81,81,14a,,X
CBOT,BO,2011,N,,20110426,Y,A,58630,0,0,0,0,0,0,0,0,0,81,0,81,81,14a,,X
CBOT,BO,2011,N,,20110426,N,D,58640,0,25,-25,0,0,0,0,0,0,25,0,25,50,13b,,X
CBOT,BO,2011,N,,20110426,N,A,58640,0,25,-25,0,0,0,0,0,0,25,0,25,50,13b,,X
CBOT,BO,2011,N,,20110426,N,D,58650,148,0,148,20,40,-20,1,0,1,1,129,-128,339,09c,,X
CBOT,BO,2011,N,,20110426,N,D,58650,0,0,0,0,0,0,0,0,0,0,1,-1,1,09d,,X
CBOT,BO,2011,N,,20110426,N,D,58650,48,0,48,0,40,-40,0,0,0,0,8,-8,96,10a,,X
CBOT,BO,2011,N,,20110426,N,D,58650,0,0,0,20,20,0,0,0,0,0,0,0,40,10b,,X
CBOT,BO,2011,N,,20110426,N,D,58650,0,0,0,1,1,0,0,0,0,0,0,0,2,13c,,X
CBOT,BO,2011,N,,20110426,N,D,58650,0,0,0,0,75,-75,0,0,0,75,0,75,150,14a,,X
CBOT,BO,2011,N,,20110426,N,D,58650,0,0,0,0,125,-125,0,0,0,125,0,125,250,14b,,X
CBOT,BO,2011,N,,20110426,N,A,58650,196,0,196,41,301,-260,1,0,1,201,138,63,878,09c09d10a10b13c14a14b,,X
CBOT,BO,2011,N,,20110426,Y,D,58650,0,28,-28,140,122,18,10,0,10,0,0,0,300,10b,,X
CBOT,BO,2011,N,,20110426,Y,A,58650,0,28,-28,140,122,18,10,0,10,0,0,0,300,10b,,X
CBOT,BO,2011,N,,20110426,N,D,58700,0,6,-6,6,0,6,0,0,0,0,0,0,12,09d,,X
CBOT,BO,2011,N,,20110426,N,A,58700,0,6,-6,6,0,6,0,0,0,0,0,0,12,09d,,X
CBOT,BO,2011,N,,20110426,Y,D,58700,108,0,108,0,0,0,0,0,0,0,108,-108,216,10c,,X
CBOT,BO,2011,N,,20110426,Y,D,58700,90,0,90,0,0,0,0,0,0,0,90,-90,180,13a,,X
CBOT,BO,2011,N,,20110426,Y,A,58700,198,0,198,0,0,0,0,0,0,0,198,-198,396,10c13a,,X
CBOT,BO,2011,N,,20110426,Y,D,58780,15,15,0,0,0,0,0,0,0,0,0,0,30,09d,,X
CBOT,BO,2011,N,,20110426,Y,D,58780,132,0,132,0,0,0,0,0,0,0,0,0,132,13a,,X
CBOT,BO,2011,N,,20110426,Y,A,58780,147,15,132,0,0,0,0,0,0,0,0,0,162,09d13a,,X
CBOT,BO,2011,N,,20110426,Y,D,58790,131,0,131,0,0,0,94,0,94,0,225,-225,450,09c,,X
CBOT,BO,2011,N,,20110426,Y,D,58790,57,268,-211,0,15,-15,0,40,-40,0,174,-174,554,09d,,X
CBOT,BO,2011,N,,20110426,Y,D,58790,0,0,0,0,0,0,0,20,-20,0,0,0,20,10a,,X
CBOT,BO,2011,N,,20110426,Y,D,58790,0,1,-1,1,0,1,0,0,0,0,0,0,2,12d,,X
CBOT,BO,2011,N,,20110426,Y,D,58790,0,0,0,50,0,50,200,0,200,0,250,-250,500,13a,,X
CBOT,BO,2011,N,,20110426,Y,A,58790,188,269,-81,51,15,36,294,60,234,0,649,-649,1526,09c09d10a12d13a,,X
CBOT,BO,2011,N,,20110426,Y,D,58800,0,0,0,0,0,0,10,0,10,0,10,-10,20,09c,,X
CBOT,BO,2011,N,,20110426,Y,D,58800,50,0,50,0,0,0,0,0,0,0,0,0,50,09d,,X
CBOT,BO,2011,N,,20110426,Y,D,58800,69,0,69,100,0,100,200,0,200,0,419,-419,788,10a,,X
CBOT,BO,2011,N,,20110426,Y,D,58800,0,0,0,0,0,0,100,0,100,0,100,-100,200,10b,,X
CBOT,BO,2011,N,,20110426,Y,D,58800,34,0,34,0,0,0,0,0,0,0,34,-34,68,12a,,X
CBOT,BO,2011,N,,20110426,Y,A,58800,153,0,153,100,0,100,310,0,310,0,563,-563,1126,09c09d10a10b12a,,X
CBOT,BO,2011,N,,20110426,Y,D,58810,121,20,101,0,0,0,0,0,0,0,175,-175,316,09d,,X
CBOT,BO,2011,N,,20110426,Y,D,58810,25,20,5,120,0,120,200,0,200,0,251,-251,616,10a,,X
CBOT,BO,2011,N,,20110426,Y,D,58810,32,75,-43,12,25,-13,0,14,-14,0,0,0,158,11b,,X
CBOT,BO,2011,N,,20110426,Y,A,58810,178,115,63,132,25,107,200,14,186,0,426,-426,1090,09d10a11b,,X
CBOT,BO,2011,N,,20110426,Y,D,58820,0,35,-35,0,0,0,35,0,35,0,0,0,70,11b,,X
CBOT,BO,2011,N,,20110426,Y,D,58820,0,1,-1,0,0,0,5,0,5,0,0,0,6,12d,,X
CBOT,BO,2011,N,,20110426,Y,D,58820,12,38,-26,33,83,-50,0,0,0,0,0,0,166,13a,,X
CBOT,BO,2011,N,,20110426,Y,A,58820,12,74,-62,33,83,-50,40,0,40,0,0,0,242,11b12d13a,,X
CBOT,BO,2011,Q,,20110426,Y,D,58700,35,0,35,0,0,0,0,0,0,0,35,-35,70,11a,,X
CBOT,BO,2011,Q,,20110426,Y,A,58700,35,0,35,0,0,0,0,0,0,0,35,-35,70,11a,,X
CBOT,BO,2011,Q,,20110426,N,D,58820,9,0,9,0,0,0,0,9,-9,0,0,0,18,13d,,X
CBOT,BO,2011,Q,,20110426,N,A,58820,9,0,9,0,0,0,0,9,-9,0,0,0,18,13d,,X
CBOT,BO,2011,Q,,20110426,Y,D,58850,90,0,90,0,0,0,0,0,0,0,90,-90,180,11b,,X
CBOT,BO,2011,Q,,20110426,Y,D,58850,45,0,45,0,0,0,0,0,0,0,45,-45,90,13a,,X
CBOT,BO,2011,Q,,20110426,Y,A,58850,135,0,135,0,0,0,0,0,0,0,135,-135,270,11b13a,,X
CBOT,BO,2011,U,,20110426,N,D,59080,20,0,20,0,0,0,0,0,0,0,20,-20,40,13b,,X
CBOT,BO,2011,U,,20110426,N,A,59080,20,0,20,0,0,0,0,0,0,0,20,-20,40,13b,,X
CBOT,BO,2011,U,,20110426,Y,D,59140,63,0,63,0,0,0,0,0,0,0,63,-63,126,11c,,X
CBOT,BO,2011,U,,20110426,Y,D,59140,27,0,27,0,0,0,0,0,0,0,27,-27,54,11d,,X
CBOT,BO,2011,U,,20110426,Y,A,59140,90,0,90,0,0,0,0,0,0,0,90,-90,180,11c11d,,X
CBOT,BO,2011,U,,20110426,Y,D,59150,45,0,45,0,0,0,0,0,0,0,45,-45,90,10a,,X
CBOT,BO,2011,U,,20110426,Y,A,59150,45,0,45,0,0,0,0,0,0,0,45,-45,90,10a,,X
CBOT,BO,2011,V,,20110426,N,D,58980,32,0,32,0,32,-32,0,0,0,0,0,0,64,13b,,X
CBOT,BO,2011,V,,20110426,N,A,58980,32,0,32,0,32,-32,0,0,0,0,0,0,64,13b,,X
CBOT,BO,2011,Z,,20110426,N,D,59250,0,4,-4,0,0,0,0,0,0,4,0,4,8,11d,,X
CBOT,BO,2011,Z,,20110426,N,A,59250,0,4,-4,0,0,0,0,0,0,4,0,4,8,11d,,X
CBOT,BO,2011,Z,,20110426,Y,D,59350,0,0,0,0,0,0,9,9,0,0,0,0,18,10a,,X
CBOT,BO,2011,Z,,20110426,Y,A,59350,0,0,0,0,0,0,9,9,0,0,0,0,18,10a,,X
CBOT,BO,2011,Z,,20110426,Y,D,59400,36,0,36,0,0,0,0,18,-18,0,18,-18,72,12d,,X
CBOT,BO,2011,Z,,20110426,Y,D,59400,81,0,81,0,0,0,18,0,18,0,99,-99,198,13a,,X
CBOT,BO,2011,Z,,20110426,Y,A,59400,117,0,117,0,0,0,18,18,0,0,117,-117,270,12d13a,,X
CBOT,BO,2011,Z,,20110426,Y,D,59410,0,0,0,0,0,0,0,0,0,0,79,-79,79,13a,,X
CBOT,BO,2011,Z,,20110426,Y,A,59410,0,0,0,0,0,0,0,0,0,0,79,-79,79,13a,,X
CBOT,BO,2011,Z,,20110426,N,D,59420,9,0,9,0,27,-27,0,9,-9,27,0,27,72,13d,,X
CBOT,BO,2011,Z,,20110426,N,A,59420,9,0,9,0,27,-27,0,9,-9,27,0,27,72,13d,,X
CBOT,BO,2011,Z,,20110426,Y,D,59420,0,0,0,0,0,0,0,0,0,86,86,0,172,13a,,X
CBOT,BO,2011,Z,,20110426,Y,A,59420,0,0,0,0,0,0,0,0,0,86,86,0,172,13a,,X
CBOT,BO,2011,Z,,20110426,Y,D,59580,0,4,-4,0,0,0,6,0,6,0,0,0,10,11c,,X
CBOT,BO,2011,Z,,20110426,Y,D,59580,0,2,-2,0,0,0,0,0,0,0,0,0,2,12a,,X
CBOT,BO,2011,Z,,20110426,Y,D,59580,0,29,-29,0,0,0,29,0,29,0,0,0,58,12d,,X
CBOT,BO,2011,Z,,20110426,Y,A,59580,0,35,-35,0,0,0,35,0,35,0,0,0,70,11c12a12d,,X
CBOT,BO,2011,Z,,20110426,Y,D,59610,38,9,29,50,0,50,0,0,0,0,0,0,97,13a,,X
CBOT,BO,2011,Z,,20110426,Y,A,59610,38,9,29,50,0,50,0,0,0,0,0,0,97,13a,,X
CBOT,BO,2011,Z,,20110426,Y,D,59620,0,0,0,33,33,0,0,0,0,0,0,0,66,13a,,X
CBOT,BO,2011,Z,,20110426,Y,A,59620,0,0,0,33,33,0,0,0,0,0,0,0,66,13a,,X
CBOT,BO,2011,Z,,20110426,Y,D,59630,35,0,35,0,0,0,0,35,-35,0,0,0,70,11b,,X
CBOT,BO,2011,Z,,20110426,Y,A,59630,35,0,35,0,0,0,0,35,-35,0,0,0,70,11b,,X
CBOT,BO,2012,F,,20110426,Y,D,59580,0,0,0,0,0,0,0,0,0,7,0,7,7,13a,,X
CBOT,BO,2012,F,,20110426,Y,A,59580,0,0,0,0,0,0,0,0,0,7,0,7,7,13a,,X
CBOT,BO,2012,F,,20110426,Y,D,59740,4,0,4,0,0,0,0,6,-6,0,0,0,10,11c,,X
CBOT,BO,2012,F,,20110426,Y,D,59740,2,0,2,0,0,0,0,0,0,0,0,0,2,12a,,X
CBOT,BO,2012,F,,20110426,Y,D,59740,29,0,29,0,0,0,0,29,-29,0,0,0,58,12d,,X
CBOT,BO,2012,F,,20110426,Y,A,59740,35,0,35,0,0,0,0,35,-35,0,0,0,70,11c12a12d,,X
CBOT,BO,2012,F,,20110426,Y,D,59780,1,0,1,0,0,0,0,5,-5,0,0,0,6,12d,,X
CBOT,BO,2012,F,,20110426,Y,D,59780,0,3,-3,0,0,0,0,0,0,0,0,0,3,13a,,X
CBOT,BO,2012,F,,20110426,Y,A,59780,1,3,-2,0,0,0,0,5,-5,0,0,0,9,12d13a,,X
CBOT,BO,2012,K,,20110426,Y,D,59230,35,0,35,0,0,0,0,0,0,0,35,-35,70,09d,,X
CBOT,BO,2012,K,,20110426,Y,A,59230,35,0,35,0,0,0,0,0,0,0,35,-35,70,09d,,X
CBOT,C,2011,K,,20110426,N,D,7580,7,19,-12,1,0,1,0,0,0,16,5,11,48,09c,,X
CBOT,C,2011,K,,20110426,N,A,7580,7,19,-12,1,0,1,0,0,0,16,5,11,48,09c,,X
CBOT,C,2011,K,,20110426,N,D,7585,0,3,-3,0,0,0,0,0,0,3,0,3,6,09c,,X
CBOT,C,2011,K,,20110426,N,A,7585,0,3,-3,0,0,0,0,0,0,3,0,3,6,09c,,X
CBOT,C,2011,K,,20110426,N,D,7590,0,81,-81,11,0,11,0,0,0,73,3,70,168,09c,,X
CBOT,C,2011,K,,20110426,N,D,7590,0,1,-1,0,0,0,0,0,0,0,0,0,1,10b,,X
CBOT,C,2011,K,,20110426,N,D,7590,0,0,0,0,0,0,0,0,0,1,0,1,1,13d,,X
CBOT,C,2011,K,,20110426,N,A,7590,0,82,-82,11,0,11,0,0,0,74,3,71,170,09c10b13d,,X
CBOT,C,2011,K,,20110426,Y,D,7590,0,20,-20,0,0,0,0,0,0,40,0,40,60,09c,,X
CBOT,C,2011,K,,20110426,Y,D,7590,0,20,-20,0,0,0,0,0,0,0,0,0,20,10a,,X
CBOT,C,2011,K,,20110426,Y,A,7590,0,40,-40,0,0,0,0,0,0,40,0,40,80,09c10a,,X
CBOT,C,2011,K,,20110426,N,D,7600,10,10,0,0,0,0,0,0,0,0,0,0,20,09c,,X
CBOT,C,2011,K,,20110426,N,A,7600,10,10,0,0,0,0,0,0,0,0,0,0,20,09c,,X
CBOT,C,2011,K,,20110426,Y,D,7600,0,0,0,0,0,0,0,0,0,18,0,18,18,09c,,X
CBOT,C,2011,K,,20110426,Y,D,7600,0,0,0,10,0,10,0,0,0,0,0,0,10,10b,,X
CBOT,C,2011,K,,20110426,Y,D,7600,0,0,0,0,0,0,0,0,0,20,0,20,20,13a,,X
CBOT,C,2011,K,,20110426,Y,D,7600,0,0,0,87,0,87,0,0,0,0,0,0,87,14a,,X
CBOT,C,2011,K,,20110426,Y,A,7600,0,0,0,97,0,97,0,0,0,38,0,38,135,09c10b13a14a,,X
CBOT,C,2011,K,,20110426,N,D,7620,3,1,2,0,0,0,0,1,-1,0,1,-1,6,09d,,X
CBOT,C,2011,K,,20110426,N,A,7620,3,1,2,0,0,0,0,1,-1,0,1,-1,6,09d,,X
CBOT,C,2011,K,,20110426,Y,D,7620,5,3,2,0,1,-1,0,0,0,0,1,-1,10,09d,,X
CBOT,C,2011,K,,20110426,Y,D,7620,1,0,1,0,0,0,0,0,0,0,1,-1,2,10a,,X
CBOT,C,2011,K,,20110426,Y,A,7620,6,3,3,0,1,-1,0,0,0,0,2,-2,12,09d10a,,X
CBOT,C,2011,K,,20110426,N,D,7622,0,10,-10,0,0,0,0,0,0,0,0,0,10,09d,,X
CBOT,C,2011,K,,20110426,N,D,7622,0,0,0,0,0,0,0,0,0,10,0,10,10,10b,,X
CBOT,C,2011,K,,20110426,N,A,7622,0,10,-10,0,0,0,0,0,0,10,0,10,20,09d10b,,X
CBOT,C,2011,K,,20110426,Y,D,7622,0,0,0,0,0,0,0,0,0,0,34,-34,34,09c,,X
CBOT,C,2011,K,,20110426,Y,A,7622,0,0,0,0,0,0,0,0,0,0,34,-34,34,09c,,X
CBOT,C,2011,K,,20110426,N,D,7625,1,0,1,0,0,0,0,0,0,0,0,0,1,09c,,X
CBOT,C,2011,K,,20110426,N,D,7625,0,1,-1,0,0,0,0,0,0,0,0,0,1,09d,,X
