exch_code,commodity,future_year,future_month,strike_price,trade_date,spread_flag,record_id,trade_price,buy_cti1,sell_cti1,net_cti1,buy_cti2,sell_cti2,net_cti2,buy_cti3,sell_cti3,net_cti3,buy_cti4,sell_cti4,net_cti4,total_cti,bracket,put_call,eof
CBOT,8CC,2011,Z,-0000040,20110504,N,D,30,0,0,0,50,0,50,0,50,-50,0,0,0,100,13b,P,X
CBOT,8CC,2011,Z,-0000040,20110504,N,A,30,0,0,0,50,0,50,0,50,-50,0,0,0,100,13b,P,X
CBOT,8CC,2011,Z,-0000045,20110504,N,D,10,0,0,0,100,0,100,0,100,-100,0,0,0,200,13b,P,X
CBOT,8CC,2011,Z,-0000045,20110504,N,A,10,0,0,0,100,0,100,0,100,-100,0,0,0,200,13b,P,X
CBOT,BO,2011,K,,20110504,Y,D,56700,0,0,0,0,0,0,0,0,0,100,0,100,100,10c,,X
CBOT,BO,2011,K,,20110504,Y,D,56700,1,0,1,0,0,0,0,0,0,0,0,0,1,11b,,X
CBOT,BO,2011,K,,20110504,Y,D,56700,12,0,12,0,0,0,0,0,0,0,0,0,12,12c,,X
CBOT,BO,2011,K,,20110504,Y,D,56700,24,0,24,0,0,0,0,0,0,0,0,0,24,12d,,X
CBOT,BO,2011,K,,20110504,Y,A,56700,37,0,37,0,0,0,0,0,0,100,0,100,137,10c11b12c12d,,X
CBOT,BO,2011,K,,20110504,Y,D,57270,2,0,2,0,0,0,1,3,-2,0,0,0,6,09d,,X
CBOT,BO,2011,K,,20110504,Y,D,57270,2,2,0,0,0,0,0,0,0,0,0,0,4,10a,,X
CBOT,BO,2011,K,,20110504,Y,D,57270,30,180,-150,50,0,50,0,0,0,0,0,0,260,10c,,X
CBOT,BO,2011,K,,20110504,Y,D,57270,0,1,-1,0,0,0,0,0,0,0,0,0,1,11b,,X
CBOT,BO,2011,K,,20110504,Y,D,57270,2,0,2,0,0,0,0,5,-5,0,0,0,7,12b,,X
CBOT,BO,2011,K,,20110504,Y,D,57270,3,12,-9,0,0,0,0,0,0,0,0,0,15,12c,,X
CBOT,BO,2011,K,,20110504,Y,D,57270,0,29,-29,0,0,0,0,0,0,0,0,0,29,12d,,X
CBOT,BO,2011,K,,20110504,Y,D,57270,5,0,5,0,0,0,0,0,0,0,0,0,5,13a,,X
CBOT,BO,2011,K,,20110504,Y,A,57270,44,224,-180,50,0,50,1,8,-7,0,0,0,327,09d10a10c11b12b12c12d13a,,X
CBOT,BO,2011,N,,20110504,N,D,56900,15,5,10,6,16,-10,0,0,0,0,0,0,42,09c,,X
CBOT,BO,2011,N,,20110504,N,A,56900,15,5,10,6,16,-10,0,0,0,0,0,0,42,09c,,X
CBOT,BO,2011,N,,20110504,N,D,56920,0,6,-6,6,0,6,0,0,0,0,0,0,12,09c,,X
CBOT,BO,2011,N,,20110504,N,A,56920,0,6,-6,6,0,6,0,0,0,0,0,0,12,09c,,X
CBOT,BO,2011,N,,20110504,N,D,56950,0,0,0,6,6,0,0,0,0,0,0,0,12,09c,,X
CBOT,BO,2011,N,,20110504,N,A,56950,0,0,0,6,6,0,0,0,0,0,0,0,12,09c,,X
CBOT,BO,2011,N,,20110504,N,D,56960,0,25,-25,25,0,25,0,0,0,0,0,0,50,09c,,X
CBOT,BO,2011,N,,20110504,N,A,56960,0,25,-25,25,0,25,0,0,0,0,0,0,50,09c,,X
CBOT,BO,2011,N,,20110504,N,D,56980,2,4,-2,2,0,2,0,0,0,0,0,0,8,09d,,X
CBOT,BO,2011,N,,20110504,N,A,56980,2,4,-2,2,0,2,0,0,0,0,0,0,8,09d,,X
CBOT,BO,2011,N,,20110504,N,D,57000,0,10,-10,10,0,10,0,0,0,0,0,0,20,09c,,X
CBOT,BO,2011,N,,20110504,N,D,57000,10,0,10,0,10,-10,0,0,0,0,0,0,20,09d,,X
CBOT,BO,2011,N,,20110504,N,D,57000,11,0,11,0,11,-11,0,0,0,0,0,0,22,10c,,X
CBOT,BO,2011,N,,20110504,N,A,57000,21,10,11,10,21,-11,0,0,0,0,0,0,62,09c09d10c,,X
CBOT,BO,2011,N,,20110504,Y,D,57000,5,5,0,0,5,-5,0,0,0,0,0,0,15,10b,,X
CBOT,BO,2011,N,,20110504,Y,D,57000,5,0,5,0,0,0,0,0,0,0,0,0,5,10d,,X
CBOT,BO,2011,N,,20110504,Y,A,57000,10,5,5,0,5,-5,0,0,0,0,0,0,20,10b10d,,X
CBOT,BO,2011,N,,20110504,N,D,57020,0,15,-15,21,6,15,0,0,0,0,0,0,42,09c,,X
CBOT,BO,2011,N,,20110504,N,D,57020,0,3,-3,3,0,3,0,0,0,0,0,0,6,09d,,X
CBOT,BO,2011,N,,20110504,N,A,57020,0,18,-18,24,6,18,0,0,0,0,0,0,48,09c09d,,X
CBOT,BO,2011,N,,20110504,N,D,57030,5,0,5,0,5,-5,0,0,0,0,0,0,10,09c,,X
CBOT,BO,2011,N,,20110504,N,D,57030,10,0,10,0,0,0,0,0,0,0,10,-10,20,11c,,X
CBOT,BO,2011,N,,20110504,N,D,57030,0,0,0,6,0,6,0,0,0,0,6,-6,12,12b,,X
CBOT,BO,2011,N,,20110504,N,A,57030,15,0,15,6,5,1,0,0,0,0,16,-16,42,09c11c12b,,X
CBOT,BO,2011,N,,20110504,N,D,57040,6,0,6,0,0,0,0,0,0,0,0,0,6,09c,,X
CBOT,BO,2011,N,,20110504,N,D,57040,0,6,-6,11,11,0,0,0,0,0,0,0,28,09d,,X
CBOT,BO,2011,N,,20110504,N,D,57040,3,0,3,3,12,-9,0,0,0,0,0,0,18,10a,,X
CBOT,BO,2011,N,,20110504,N,D,57040,6,0,6,0,0,0,0,0,0,0,0,0,6,10b,,X
CBOT,BO,2011,N,,20110504,N,D,57040,6,0,6,0,0,0,0,0,0,0,6,-6,12,12b,,X
CBOT,BO,2011,N,,20110504,N,A,57040,21,6,15,14,23,-9,0,0,0,0,6,-6,70,09c09d10a10b12b,,X
CBOT,BO,2011,N,,20110504,N,D,57050,0,0,0,10,10,0,0,0,0,0,0,0,20,09d,,X
CBOT,BO,2011,N,,20110504,N,D,57050,0,0,0,8,8,0,0,0,0,0,0,0,16,10a,,X
CBOT,BO,2011,N,,20110504,N,D,57050,5,0,5,0,5,-5,0,0,0,0,0,0,10,10b,,X
CBOT,BO,2011,N,,20110504,N,D,57050,10,0,10,0,10,-10,0,0,0,0,0,0,20,10c,,X
CBOT,BO,2011,N,,20110504,N,D,57050,0,0,0,10,10,0,0,0,0,0,0,0,20,10d,,X
CBOT,BO,2011,N,,20110504,N,D,57050,10,0,10,20,0,20,0,0,0,0,0,0,30,11b,,X
CBOT,BO,2011,N,,20110504,N,D,57050,10,0,10,0,50,-50,0,0,0,10,0,10,70,11c,,X
CBOT,BO,2011,N,,20110504,N,D,57050,0,10,-10,0,0,0,0,0,0,0,0,0,10,12c,,X
CBOT,BO,2011,N,,20110504,N,D,57050,0,10,-10,0,0,0,0,0,0,0,0,0,10,12d,,X
CBOT,BO,2011,N,,20110504,N,A,57050,35,20,15,48,93,-45,0,0,0,10,0,10,206,09d10a10b10c10d11b11c12c12d,,X
CBOT,BO,2011,N,,20110504,Y,D,57050,0,0,0,0,0,0,0,0,0,20,0,20,20,12c,,X
CBOT,BO,2011,N,,20110504,Y,A,57050,0,0,0,0,0,0,0,0,0,20,0,20,20,12c,,X
CBOT,BO,2011,N,,20110504,N,D,57070,3,13,-10,13,0,13,0,0,0,0,3,-3,32,12b,,X
CBOT,BO,2011,N,,20110504,N,A,57070,3,13,-10,13,0,13,0,0,0,0,3,-3,32,12b,,X
CBOT,BO,2011,N,,20110504,N,D,57080,0,0,0,0,5,-5,0,0,0,5,0,5,10,10d,,X
CBOT,BO,2011,N,,20110504,N,D,57080,0,7,-7,7,0,7,0,0,0,0,0,0,14,12a,,X
CBOT,BO,2011,N,,20110504,N,A,57080,0,7,-7,7,5,2,0,0,0,5,0,5,24,10d12a,,X
CBOT,BO,2011,N,,20110504,N,D,57090,0,25,-25,27,1,26,0,0,0,0,1,-1,54,10d,,X
CBOT,BO,2011,N,,20110504,N,D,57090,0,18,-18,0,0,0,0,0,0,18,0,18,36,12a,,X
CBOT,BO,2011,N,,20110504,N,D,57090,8,0,8,0,8,-8,0,0,0,0,0,0,16,12d,,X
CBOT,BO,2011,N,,20110504,N,A,57090,8,43,-35,27,9,18,0,0,0,18,1,17,106,10d12a12d,,X
CBOT,BO,2011,N,,20110504,N,D,57100,5,0,5,10,15,-5,0,0,0,0,0,0,30,10a,,X
CBOT,BO,2011,N,,20110504,N,D,57100,0,0,0,10,10,0,0,0,0,0,0,0,20,10d,,X
CBOT,BO,2011,N,,20110504,N,D,57100,19,45,-26,24,44,-20,0,0,0,0,10,-10,142,12c,,X
CBOT,BO,2011,N,,20110504,N,D,57100,0,20,-20,0,0,0,0,0,0,0,0,0,20,12d,,X
CBOT,BO,2011,N,,20110504,N,D,57100,0,50,-50,0,0,0,0,0,0,0,0,0,50,14b,,X
CBOT,BO,2011,N,,20110504,N,A,57100,24,115,-91,44,69,-25,0,0,0,0,10,-10,262,10a10d12c12d14b,,X
CBOT,BO,2011,N,,20110504,Y,D,57100,0,0,0,0,0,0,0,0,0,126,0,126,126,12c,,X
CBOT,BO,2011,N,,20110504,Y,A,57100,0,0,0,0,0,0,0,0,0,126,0,126,126,12c,,X
CBOT,BO,2011,N,,20110504,N,D,57110,0,0,0,9,0,9,0,9,-9,0,0,0,18,11c,,X
CBOT,BO,2011,N,,20110504,N,D,57110,0,0,0,1,0,1,0,0,0,0,1,-1,2,12c,,X
CBOT,BO,2011,N,,20110504,N,A,57110,0,0,0,10,0,10,0,9,-9,0,1,-1,20,11c12c,,X
